,index,userId,movieId,rating,timestamp,userIdEncoded,movieIdEncoded,mean_rating
63041,93106,599,1378,1.5,1519179606,598,381,3.1
15048,21507,140,4995,5.0,1012506009,139,849,4.0
50634,75567,477,1357,4.0,1200946372,476,370,4.0
13972,20058,132,2174,4.0,1157921400,131,525,3.4725274725274726
47628,70176,448,105504,4.5,1410033778,447,1194,4.0476190476190474
9093,12668,80,80489,4.5,1377307920,79,1141,3.9545454545454546
27995,39844,274,3969,3.5,1171759768,273,776,3.4423076923076925
63045,93113,599,1391,3.0,1498525822,598,385,3.0930232558139537
5671,8080,57,364,4.0,965796140,56,118,3.941860465116279
36671,53005,349,509,3.0,834751107,348,154,3.540983606557377
55272,82156,520,59315,5.0,1326610535,519,1090,3.824468085106383
12323,17773,111,119145,5.0,1516141107,110,1218,3.986111111111111
46585,68248,440,1186,3.0,1237568769,439,292,3.5869565217391304
61732,91193,590,51935,3.0,1258427945,589,1058,3.86
46901,68586,447,160,2.0,836960918,446,47,2.8771929824561404
16352,23292,160,551,5.0,971619378,159,166,3.553763440860215
8098,11174,68,8622,3.0,1158531721,67,964,3.4864864864864864
47112,68841,448,1230,5.0,1029135309,447,318,3.8706896551724137
65096,97618,606,1380,3.5,1179353066,605,382,3.139705882352941
18980,27145,184,60040,2.5,1537095010,183,1094,3.1714285714285713
39416,56650,376,48516,4.5,1364933220,375,1048,4.252336448598131
52754,78562,489,595,4.0,1333101333,488,180,3.7705479452054793
2591,3770,22,66097,2.0,1268726278,21,1111,3.7
44813,65953,425,741,2.5,1106482697,424,201,4.148148148148148
4117,5810,41,58998,4.0,1459367515,40,1089,3.769230769230769
10432,14879,95,39,4.0,1043339476,94,20,3.293269230769231
7955,10950,68,3988,3.0,1158534823,67,780,3.0454545454545454
60878,90046,585,80463,4.5,1307581851,584,1140,3.8859649122807016
45223,66434,428,1200,3.5,1111488423,427,299,3.9642857142857144
51259,76460,480,1962,5.0,1179161550,479,470,3.739130434782609
43691,63627,414,4161,3.0,997709153,413,800,3.347826086956522
33581,48703,314,1372,3.0,852051145,313,375,3.3452380952380953
30226,43448,290,3608,4.0,974937732,289,739,2.94
37316,53825,355,2094,4.0,974965782,354,506,3.2564102564102564
27669,39341,274,592,3.0,1177260697,273,177,3.4285714285714284
52397,78119,484,4816,4.5,1342297032,483,835,3.509259259259259
29141,41726,283,1580,4.0,901228155,282,410,3.487878787878788
53274,79279,491,81845,4.5,1522970496,490,1145,4.043103448275862
38615,55566,368,1391,2.0,971275093,367,385,3.0930232558139537
26490,37818,256,8371,4.0,1446580827,255,958,3.3043478260869565
25143,35769,241,106696,4.0,1447540037,240,1198,3.6206896551724137
20076,28649,199,1101,2.0,940380107,198,281,3.3012048192771086
43758,63958,414,5459,3.0,1039442795,413,873,2.959016393442623
66044,99375,608,6377,4.0,1117162293,607,911,3.9609929078014185
10235,14594,91,4896,4.0,1112717839,90,842,3.7616822429906542
5057,7106,49,79132,4.5,1493093216,48,1137,4.066433566433567
51827,77320,483,788,2.0,1178358706,482,213,2.731707317073171
47159,68898,448,1573,3.0,1019133014,447,409,3.3701298701298703
40611,58639,382,2720,1.0,1515161273,381,621,2.0952380952380953
3683,5320,36,1500,2.0,1100803341,35,400,3.610169491525424
22962,32676,222,2706,3.0,1391353651,221,615,3.378640776699029
62937,92957,599,922,2.5,1498517318,598,241,4.333333333333333
26065,37002,249,68319,3.5,1355677462,248,1116,2.8653846153846154
49646,73168,474,277,2.0,975173058,473,89,3.223684210526316
3713,5364,37,329,3.0,845239483,36,103,3.3935185185185186
44052,64901,414,112556,4.0,1485656677,413,1210,3.7162162162162162
11590,16428,105,5481,4.0,1446573435,104,875,2.8461538461538463
35055,50966,330,173,1.0,1285905535,329,54,2.6693548387096775
43281,62755,414,1250,5.0,961512341,413,329,4.122222222222222
30752,44229,294,2194,4.0,966597476,293,528,3.9384615384615387
12833,18521,118,1059,3.0,944923551,117,264,3.7222222222222223
15950,22700,156,150,4.0,1106854622,155,43,3.845771144278607
60777,89931,584,231,2.0,834987145,583,72,3.0601503759398496
16892,24007,166,7361,5.0,1188774024,165,947,4.1603053435114505
21586,30667,215,2000,3.0,1260909363,214,477,3.6733333333333333
24653,35178,236,1278,5.0,943013976,235,349,3.9927536231884058
18009,25476,177,27706,3.0,1435526382,176,985,3.16
65529,98660,607,4015,1.0,997847387,606,786,2.727272727272727
19682,28161,195,1722,2.0,974706018,194,438,3.066666666666667
8563,11923,73,71535,5.0,1464275275,72,1124,3.8773584905660377
42010,61002,395,500,3.0,841503730,394,152,3.388888888888889
6312,8889,62,6874,5.0,1521489355,61,928,3.9618320610687023
48933,72239,465,2353,4.0,959896270,464,549,3.4925373134328357
37351,53862,356,543,5.0,1232430749,355,164,3.317073170731707
57501,85151,553,2395,3.0,1219565387,552,562,3.544642857142857
24409,34839,233,7458,3.0,1530047084,232,954,3.4270833333333335
11799,16840,105,119145,4.0,1447580027,104,1218,3.986111111111111
8341,11655,69,4022,4.0,1021647579,68,790,3.7
53912,80146,503,48394,4.0,1335219670,502,1047,3.814814814814815
18233,25894,179,110,5.0,840907561,178,37,4.031645569620253
51640,77080,481,1617,5.0,884773369,480,420,4.061855670103093
55565,82523,524,368,3.0,851608897,523,120,3.5
63114,93261,599,1953,3.5,1498539923,598,465,3.871794871794872
52100,77651,483,5816,3.5,1215895654,482,887,3.5980392156862746
40607,58634,382,2571,5.0,1515173439,381,592,4.192446043165468
942,1387,14,7,3.0,835441989,13,5,3.185185185185185
55566,82524,524,370,3.0,851609083,523,121,3.060344827586207
13180,18942,122,4011,5.0,1461561476,121,784,4.155913978494624
30630,44034,294,497,4.0,966595143,293,151,3.813953488372093
35770,51771,334,44195,3.5,1225480458,333,1027,4.027777777777778
7005,9739,64,3499,4.5,1161559601,63,728,3.840909090909091
41735,60648,391,2628,1.0,1032647762,390,602,3.107142857142857
60201,89181,577,2411,3.0,945978669,576,570,2.706896551724138
62574,92344,597,1370,4.0,941729657,596,373,3.4044117647058822
54108,80414,509,1079,3.5,1436101652,508,269,3.9225352112676055
43201,62633,414,909,4.0,961516716,413,232,3.962962962962963
18719,26583,182,3105,4.5,1055157108,181,678,3.6818181818181817
56990,84490,542,6365,1.0,1163386954,541,909,3.3541666666666665
45340,66568,428,4018,2.0,1111525236,427,788,3.138888888888889
47691,70555,449,5669,4.5,1053199966,448,883,3.7758620689655173
59872,88781,573,2700,4.5,1187044924,572,613,3.861842105263158
61109,90367,587,2406,4.0,953139030,586,566,3.4537037037037037
62790,92706,599,198,3.0,1498531881,598,60,3.25
40456,58402,381,7361,4.0,1200824433,380,947,4.1603053435114505
31740,45811,304,802,4.0,881428302,303,215,3.3369565217391304
66257,99687,610,2716,5.0,1479542992,609,619,3.775
30488,43783,292,50872,4.0,1219625211,291,1054,3.8680555555555554
41522,60361,390,4973,5.0,1250335591,389,845,4.183333333333334
27876,39650,274,2501,2.5,1171759797,273,585,3.75
64374,96139,603,163,5.0,954482505,602,49,3.5606060606060606
43974,64733,414,63992,2.5,1273977836,413,1106,2.409090909090909
8218,11453,68,66097,3.0,1261085664,67,1111,3.7
37530,54087,356,49272,4.0,1229143238,355,1051,3.9444444444444446
15030,21449,140,4223,5.0,985367644,139,801,3.5125
4696,6627,45,1517,5.0,951170210,44,402,3.535
28797,41302,280,2683,2.5,1348532234,279,608,3.1983471074380163
46268,67696,438,1393,4.0,1105666460,437,386,3.5941176470588236
43477,63110,414,2394,3.0,1109961959,413,561,3.5
42675,61842,410,3,4.0,990910830,409,2,3.2596153846153846
54664,81231,514,2355,3.5,1533872515,513,550,3.516304347826087
45442,66720,430,34,3.0,963889406,429,18,3.65234375
23683,33653,228,858,4.0,1363222959,227,223,4.2890625
9193,12792,82,1367,1.0,1084465288,81,372,3.074468085106383
17984,25407,177,7022,2.5,1435526211,176,936,3.933333333333333
31914,46013,305,1183,2.5,1490211148,304,291,3.7111111111111112
11086,15695,103,2096,4.0,1431968485,102,507,3.409090909090909
29033,41599,282,4022,4.0,1378497684,281,790,3.7
35470,51395,332,922,4.5,1352671024,331,241,4.333333333333333
13022,18780,121,25,4.0,847656224,120,14,3.625
37913,54587,359,2324,5.0,1198113117,358,544,4.1477272727272725
58027,86015,559,196,3.0,845476032,558,59,2.6666666666666665
45350,66583,428,4638,2.0,1111525236,427,826,2.8472222222222223
40332,58260,381,2701,2.0,1167542302,380,614,2.207547169811321
63986,95544,600,2953,3.0,1237715841,599,651,2.5161290322580645
7087,9839,64,5903,3.5,1161566145,63,890,3.875
45329,66553,428,3753,3.5,1111487562,427,756,3.448529411764706
62804,92729,599,256,2.0,1519146338,598,80,2.8285714285714287
16240,23151,159,1569,3.0,1508641228,158,408,3.5
63257,93529,599,2890,3.5,1498797587,598,641,3.7111111111111112
20877,29672,202,2797,4.0,974923746,201,633,3.71978021978022
49154,72493,469,474,3.0,965333899,468,146,3.692857142857143
64975,97422,606,307,4.5,1171327290,605,97,3.8958333333333335
14131,20261,132,63082,3.5,1329983505,131,1104,3.8098591549295775
38064,54774,362,1213,4.0,1530640211,361,308,4.25
25227,35860,244,163,3.0,975091915,243,49,3.5606060606060606
5843,8307,57,1748,3.0,965796495,56,442,3.8229166666666665
44409,65385,419,5502,4.0,1318338423,418,876,3.1666666666666665
6134,8696,59,2028,5.0,953609057,58,492,4.1462765957446805
40633,58670,382,4993,5.0,1515160693,381,848,4.106060606060606
60437,89478,580,2294,4.0,1167792359,579,540,3.2444444444444445
753,1111,9,5902,5.0,1044656934,8,889,3.9456521739130435
28285,40579,275,32,5.0,1049078728,274,17,3.983050847457627
52546,78310,487,1198,3.5,1428574150,486,297,4.2075
51798,77290,483,475,4.0,1181495348,482,147,4.3
53692,79850,498,104,5.0,839197433,497,34,3.4393939393939394
50073,73990,474,3147,4.0,1047054328,473,682,4.148648648648648
36598,52918,347,589,3.0,847645719,346,175,3.970982142857143
20732,29470,202,1036,4.0,974918530,201,259,3.8620689655172415
13670,19722,129,2028,4.5,1167375631,128,492,4.1462765957446805
17811,25145,177,2078,3.0,1435534866,176,500,3.830188679245283
63966,95507,600,2700,3.5,1237713214,599,613,3.861842105263158
17598,24889,176,471,5.0,840109075,175,145,3.55
62311,91938,596,6537,2.5,1535708503,595,916,3.0444444444444443
16040,22822,156,1256,5.0,946798960,155,332,3.8043478260869565
23627,33579,227,6874,4.0,1447210226,226,928,3.9618320610687023
56191,83353,528,1704,5.0,1391736173,527,434,4.078014184397163
19549,28010,192,10,5.0,835128874,191,6,3.496212121212121
58872,87114,562,1196,3.0,1368892199,561,295,4.2156398104265405
30651,44068,294,719,1.0,966596781,293,196,2.842857142857143
28037,39932,274,4776,3.5,1248336545,273,834,3.7941176470588234
51472,76730,480,5103,2.0,1179179400,479,854,3.4375
8736,12240,75,2628,1.0,1158967457,74,602,3.107142857142857
24766,35334,239,474,3.5,1221866536,238,146,3.692857142857143
47326,69186,448,3386,3.0,1019137698,447,713,3.5
53165,79145,490,2617,2.5,1324371324,489,601,3.1206896551724137
52434,78172,484,33166,5.0,1342294958,483,999,3.89
55478,82412,523,364,5.0,1503126110,522,118,3.941860465116279
8107,11189,68,8873,4.0,1158535242,67,973,3.7962962962962963
22571,32118,220,1722,3.5,1257738038,219,438,3.066666666666667
5268,7503,51,1267,4.0,1230929680,50,341,4.25
12716,18389,117,224,4.0,844163122,116,68,3.6125
6756,9478,64,364,4.0,1161520878,63,118,3.941860465116279
61945,91442,593,1923,3.0,1181007874,592,461,3.676190476190476
45893,67248,434,6365,2.0,1270604724,433,909,3.3541666666666665
15297,21877,142,364,4.0,838932132,141,118,3.941860465116279
4645,6571,45,1020,3.0,951170628,44,249,3.081081081081081
17132,24283,168,2890,4.5,1306793383,167,641,3.7111111111111112
57901,85783,555,3421,4.0,978748735,554,718,3.693548387096774
65028,97517,606,953,4.0,1171378155,605,246,4.0344827586206895
59451,88237,570,185,2.5,1181477457,569,56,3.0401785714285716
49434,72883,469,3527,3.0,965333936,468,731,3.581967213114754
47878,70766,452,2640,4.0,1013395104,451,603,3.6065573770491803
50651,75589,477,1690,3.5,1200941604,476,433,2.922222222222222
18010,25478,177,27773,4.0,1435524724,176,986,4.089743589743589
37955,54651,361,260,2.0,1204045245,360,81,4.231075697211155
38891,56026,370,1639,4.5,1159161795,369,422,3.576923076923077
882,1316,11,1882,2.0,901200143,10,451,1.9545454545454546
28654,41125,279,4226,3.0,1506394550,278,802,4.122641509433962
55975,83024,525,86332,3.0,1476476230,524,1152,3.514705882352941
6042,8588,58,454,3.0,847718617,57,140,3.5346534653465347
24515,34992,234,1409,5.0,1004407871,233,392,2.5
60677,89812,582,68954,3.5,1446794153,581,1118,4.004761904761905
32389,46831,307,531,3.0,1186162748,306,161,3.25
16241,23152,159,1704,5.0,1508640118,158,434,4.078014184397163
38453,55350,367,3798,5.0,997813923,366,760,3.2
42045,61039,396,1625,3.5,1111688470,395,421,3.7012987012987013
54075,80377,509,19,4.0,1436027225,508,10,2.727272727272727
64096,95745,600,7022,4.5,1237711052,599,936,3.933333333333333
63077,93181,599,1644,2.0,1498510574,598,424,2.109375
49115,72451,468,592,3.0,831400406,467,177,3.4285714285714284
35222,51135,330,3275,2.5,1285904106,329,702,4.22093023255814
6309,8885,62,6539,4.0,1521488598,61,917,3.778523489932886
33881,49072,318,1196,3.0,1254132819,317,295,4.2156398104265405
45829,67183,434,2278,3.5,1270602347,433,536,3.5232558139534884
28564,41027,277,637,3.0,861812892,276,187,3.0454545454545454
52883,78712,489,2052,3.5,1333830809,488,494,2.760869565217391
60653,89788,581,109487,4.5,1447007301,580,1204,3.993150684931507
25870,36651,249,4344,3.5,1415415373,248,816,3.1029411764705883
3979,5665,41,356,2.0,1459367500,40,115,4.164133738601824
41107,59401,387,1200,3.5,1094876630,386,299,3.9642857142857144
16083,22886,156,1960,4.0,946799109,155,468,3.6923076923076925
10876,15453,101,1093,5.0,968440947,100,278,3.4054054054054053
32798,47647,307,53996,4.0,1193172094,306,1069,3.3461538461538463
52636,78418,488,2001,2.0,1112381854,487,478,3.1808510638297873
8581,11948,73,88810,4.0,1464199342,72,1164,3.8333333333333335
59005,87301,562,79132,3.0,1368892297,561,1137,4.066433566433567
59183,87710,565,509,4.0,846533485,564,154,3.540983606557377
16166,23038,156,4979,4.5,1106882088,155,847,3.6838235294117645
62191,91806,596,1479,2.5,1535834079,595,397,3.216666666666667
50170,74357,474,4874,2.5,1087832613,473,838,3.484848484848485
63844,95319,600,1333,4.0,1237707766,599,363,3.602272727272727
46515,68123,438,8665,3.5,1105650164,437,968,3.7866666666666666
1235,1712,17,1252,4.0,1307262291,16,330,4.211864406779661
16979,24104,167,1214,2.0,1154723102,166,309,3.969178082191781
54260,80642,509,45447,3.0,1435998371,508,1032,3.122448979591837
14262,20402,135,1136,5.0,1009694275,134,286,4.161764705882353
42548,61643,408,48780,5.0,1467371256,407,1050,4.0055555555555555
48208,71195,454,55820,3.5,1279547221,453,1080,3.8984375
55444,82366,522,71535,4.0,1258778547,521,1124,3.8773584905660377
43815,64222,414,6942,4.5,1085493649,413,931,3.788135593220339
45607,66901,432,3273,1.5,1315242328,431,701,2.6724137931034484
12673,18342,116,5349,3.5,1337200037,115,865,3.540983606557377
61348,90659,590,1136,3.5,1258419551,589,286,4.161764705882353
64317,96057,602,432,1.0,840875801,601,134,2.6454545454545455
64486,96380,603,1214,5.0,953925452,602,309,3.969178082191781
64548,96502,603,1641,4.0,963178147,602,423,3.7589285714285716
61459,90787,590,2012,3.0,1258420912,589,485,3.3693181818181817
5140,7206,50,4886,3.0,1514238422,49,840,3.871212121212121
64746,97046,604,6,3.0,832080355,603,4,3.946078431372549
15687,22349,151,880,3.0,855948042,150,225,2.740740740740741
44339,65302,419,111,4.0,1321659216,418,38,4.105769230769231
29450,42083,287,5618,4.5,1110230066,286,880,4.155172413793103
26984,38468,264,1090,3.0,1136978280,263,275,3.984126984126984
40555,58573,382,186,3.0,1515173845,381,57,2.8229166666666665
2783,4018,25,3578,5.0,1535470497,24,738,3.9382352941176473
16875,23988,166,5464,4.0,1189037853,165,874,3.520408163265306
46995,68692,448,260,5.0,1019124071,447,81,4.231075697211155
47056,68765,448,720,4.0,1019126661,447,197,4.092592592592593
8410,11740,71,589,3.0,864739946,70,175,3.970982142857143
2787,4022,25,58559,5.0,1535470524,24,1088,4.238255033557047
16343,23282,160,442,2.0,971114546,159,139,3.0925925925925926
3097,4424,28,3755,2.0,1234334925,27,757,3.1704545454545454
47570,69821,448,70286,3.5,1288640726,447,1123,3.776923076923077
46776,68457,445,4973,5.0,1454621679,444,845,4.183333333333334
46631,68299,441,5481,5.0,1449070632,440,875,2.8461538461538463
34804,50695,328,596,4.0,1494210927,327,181,3.45
51820,77313,483,733,3.5,1204277189,482,199,3.6404958677685952
27162,38712,266,919,1.0,944980614,265,239,3.880434782608696
12106,17329,111,2329,3.5,1516140740,110,545,4.217054263565892
24114,34124,232,5064,4.0,1184190220,231,853,3.828125
32503,46963,307,1409,0.5,1186083427,306,392,2.5
6783,9506,64,647,3.5,1161620706,63,188,3.3275862068965516
2592,3771,22,68157,4.0,1268726556,21,1114,4.136363636363637
57863,85707,555,2762,4.0,978840128,554,627,3.893854748603352
1034,1485,15,3555,4.0,1299425208,14,736,3.4242424242424243
48688,71803,462,5225,3.0,1123890858,461,859,3.9523809523809526
65571,98709,608,196,3.0,1117408480,607,59,2.6666666666666665
22908,32616,222,616,2.0,1391346526,221,185,3.411111111111111
58175,86185,560,1641,3.5,1469653066,559,423,3.7589285714285716
54170,80490,509,3996,3.5,1435993256,508,782,3.8363636363636364
33505,48615,314,173,3.0,834398388,313,54,2.6693548387096775
25877,36661,249,4571,3.5,1422835500,248,825,3.7
19931,28456,198,2012,5.0,1034138159,197,485,3.3693181818181817
37025,53518,353,165,5.0,831939669,352,50,3.5555555555555554
38003,54703,361,4963,4.5,1204045831,360,844,3.8445378151260505
22838,32462,221,3476,5.0,1111177911,220,725,3.5576923076923075
56100,83212,527,1250,3.0,1033173667,526,329,4.122222222222222
7852,10818,68,2858,5.0,1158531519,67,638,4.056372549019608
64859,97194,605,1517,4.0,1277097056,604,402,3.535
60074,89036,576,327,2.5,1358151538,575,102,2.823529411764706
34971,50867,328,52281,2.0,1494211912,327,1059,3.425925925925926
13778,19839,130,329,3.0,832589583,129,103,3.3935185185185186
13479,19355,125,53125,4.0,1474481324,124,1064,3.4375
40627,58661,382,4447,3.5,1515172857,381,823,3.15625
52380,78100,484,3968,3.0,1342365530,483,775,3.074074074074074
35314,51235,331,4963,4.0,1537157705,330,844,3.8445378151260505
42039,61033,396,903,4.5,1111688481,395,229,4.025
59456,88242,570,260,3.5,1181476632,569,81,4.231075697211155
21049,29939,206,17,5.0,850763267,205,9,3.7761194029850746
14155,20285,133,457,4.0,843490862,132,142,3.9921052631578946
7686,10612,68,1552,3.5,1158533074,67,405,3.0338983050847457
18179,25831,178,780,3.0,1164355216,177,208,3.4455445544554455
20015,28573,199,11,4.0,940543988,198,7,3.6714285714285713
17558,24829,174,553,5.0,848487173,173,168,3.8153846153846156
28902,41461,282,6,4.0,1378497085,281,4,3.946078431372549
19503,27934,191,39,1.0,829760897,190,20,3.293269230769231
49828,73462,474,1269,3.5,1111412874,473,342,3.8793103448275863
32953,47852,309,1219,3.5,1166068970,308,311,4.036144578313253
40523,58501,381,50872,3.5,1187320076,380,1054,3.8680555555555554
45346,66579,428,4310,3.0,1111524703,427,813,2.9651162790697674
7678,10603,68,1479,4.0,1158535133,67,397,3.216666666666667
47304,69147,448,3072,3.0,1019127505,447,670,3.5555555555555554
25694,36438,249,924,4.5,1415415256,248,243,3.8944954128440368
47921,70819,452,4014,5.0,1019585436,451,785,3.521276595744681
39380,56613,376,2628,4.5,1364994169,375,602,3.107142857142857
62658,92480,597,2359,4.0,941558258,596,551,3.673076923076923
18048,25549,177,46972,4.0,1435525248,176,1042,3.239130434782609
579,889,7,595,3.5,1106712636,6,180,3.7705479452054793
22409,31901,219,7373,3.0,1195335001,218,948,3.3780487804878048
56455,83665,534,2161,4.0,1459793726,533,523,3.5813953488372094
45742,67096,434,231,4.0,1270604904,433,72,3.0601503759398496
22740,32333,221,1198,3.5,1118246614,220,297,4.2075
5894,8373,57,2396,5.0,965796869,56,563,3.777173913043478
58517,86655,561,1213,4.0,1491091964,560,308,4.25
23536,33451,226,6874,3.5,1159485354,225,928,3.9618320610687023
32692,47306,307,4993,3.0,1186161407,306,848,4.106060606060606
38865,56000,370,260,2.0,1159162949,369,81,4.231075697211155
15309,21892,142,589,3.0,838933753,141,175,3.970982142857143
48255,71245,455,527,5.0,836436304,454,159,4.225
42349,61395,404,434,3.0,838375784,403,135,3.0346534653465347
59623,88422,571,1214,2.0,966900180,570,309,3.969178082191781
21205,30139,210,111759,4.5,1527266269,209,1207,3.977272727272727
58617,86768,561,2628,2.0,1491091395,560,602,3.107142857142857
33828,49008,318,293,3.5,1312876259,317,93,4.018796992481203
7466,10371,68,19,1.5,1158532448,67,10,2.727272727272727
47982,70885,453,552,4.0,1005967288,452,167,3.262295081967213
40410,58344,381,5218,4.0,1166972011,380,857,3.6882352941176473
14316,20465,135,1717,3.0,1009691421,134,436,2.9193548387096775
52621,78399,488,1125,4.0,1112382504,487,283,3.6875
60277,89299,579,2687,5.0,958881212,578,609,3.4583333333333335
59457,88243,570,282,3.0,1181476033,569,90,3.3375
28249,40488,274,64839,3.5,1247504845,273,1108,3.735294117647059
10408,14854,94,367,3.0,843406765,93,119,3.1847133757961785
16863,23975,166,4306,4.5,1189980543,165,811,3.8676470588235294
64257,95980,602,45,5.0,840876055,601,22,3.3125
55586,82548,524,589,5.0,851608875,523,175,3.970982142857143
50271,75035,474,30707,4.0,1107784398,473,988,3.8461538461538463
29915,42879,288,4022,3.5,1079984450,287,790,3.7
24418,34849,233,48516,4.0,1530047149,232,1048,4.252336448598131
66461,100103,610,27773,5.0,1479545109,609,986,4.089743589743589
30668,44100,294,1127,2.0,966633825,293,284,3.475806451612903
53301,79334,492,637,4.0,863976101,491,187,3.0454545454545454
23765,33740,230,153,3.5,1196304414,229,45,2.9160583941605838
21963,31262,217,2137,4.0,955942619,216,516,3.5476190476190474
42814,62068,411,282,4.0,835532346,410,90,3.3375
30416,43668,292,3555,3.0,1041613321,291,736,3.4242424242424243
57754,85502,555,1544,4.0,978744803,554,404,2.753731343283582
11957,17146,109,357,4.0,841107725,108,116,3.5194174757281553
14292,20432,135,1378,4.0,1009693144,134,381,3.1
65870,99102,608,2908,1.0,1117490925,607,642,3.551282051282051
43676,63573,414,4011,5.0,980784313,413,784,4.155913978494624
44820,65961,425,786,3.0,1085477688,424,212,3.109375
36204,52339,339,106782,5.0,1460182409,338,1199,3.9166666666666665
17538,24809,174,350,4.0,848487116,173,112,3.3859649122807016
37424,53939,356,2671,3.0,1232430923,355,607,3.455357142857143
62049,91556,594,786,5.0,1108975343,593,212,3.109375
27846,39594,274,2124,2.0,1171759094,273,513,3.289473684210526
55943,82978,525,60069,3.5,1476476601,524,1095,4.0576923076923075
42475,61561,407,2959,5.0,1424349614,406,652,4.272935779816514
56710,84153,536,454,4.0,832839990,535,140,3.5346534653465347
54798,81506,516,457,4.0,994625059,515,142,3.9921052631578946
61844,91326,592,204,3.0,837350260,591,62,2.716666666666667
14971,21329,140,2707,3.0,1005326516,139,616,3.272727272727273
36374,52591,344,586,5.0,1420496646,343,172,2.9956896551724137
40057,57682,380,37733,5.0,1494071376,379,1014,3.5
57075,84599,543,92259,5.0,1377068829,542,1172,4.108108108108108
2442,3504,21,80463,3.0,1419025199,20,1140,3.8859649122807016
57292,84894,551,89745,4.0,1504925210,550,1166,3.869565217391304
24478,34944,234,553,5.0,1004407764,233,168,3.8153846153846156
525,790,6,531,3.0,845554296,5,161,3.25
53886,80098,503,1259,5.0,1335219230,502,335,4.0054945054945055
305,415,4,1907,3.0,964540505,3,454,3.566666666666667
42387,61436,405,1089,4.0,1295912277,404,274,4.202290076335878
36018,52076,339,1784,4.0,1460346454,338,445,3.6979166666666665
47390,69338,448,4344,2.0,1045072144,447,816,3.1029411764705883
10590,15084,96,1617,5.0,964772972,95,420,4.061855670103093
34250,49923,321,24,4.0,843212762,320,13,3.125
40586,58606,382,1265,5.0,1515160899,381,339,3.944055944055944
23041,32794,222,81845,3.5,1391349985,221,1145,4.043103448275862
50094,74048,474,3361,3.0,978575819,473,710,3.6714285714285713
46651,68321,442,616,1.5,1331560512,441,185,3.411111111111111
26657,38028,260,2076,2.0,1109409334,259,499,3.9456521739130435
33449,48518,313,3702,4.0,1030474757,312,748,3.486842105263158
2388,3419,21,33615,4.0,1413055282,20,1001,3.375
58432,86550,560,109487,3.0,1469652912,559,1204,3.993150684931507
37245,53748,354,4995,4.0,1200870376,353,849,4.0
28447,40811,275,2918,5.0,1049076911,274,645,3.8394495412844036
19905,28426,198,1485,4.0,1034134297,197,398,3.0337837837837838
57162,84759,549,110,3.0,1464282652,548,37,4.031645569620253
40283,58208,381,1917,3.0,1165975414,380,458,3.0543478260869565
23716,33688,229,253,3.0,836941791,228,79,3.458715596330275
34620,50380,325,3147,3.0,1039397045,324,682,4.148648648648648
49021,72347,466,45499,3.5,1439915522,465,1033,3.355769230769231
13862,19933,132,158,2.0,1157922952,131,46,2.806451612903226
49967,73753,474,2248,5.0,983034022,473,533,3.923076923076923
25252,35890,244,1094,1.0,975075995,243,279,3.4404761904761907
1287,1769,17,80463,4.0,1305696734,16,1140,3.8859649122807016
35329,51250,331,6377,4.0,1537157684,330,911,3.9609929078014185
24737,35303,239,11,5.0,1221159019,238,7,3.6714285714285713
5203,7360,50,122904,1.5,1514891080,49,1223,3.8333333333333335
11619,16474,105,6870,4.0,1448647507,104,927,3.7115384615384617
631,942,7,4370,4.5,1106712869,6,820,3.3392857142857144
23071,32858,223,1198,3.5,1226209945,222,297,4.2075
24469,34931,234,374,1.0,1004409854,233,124,2.2
6002,8543,58,224,3.0,847719065,57,68,3.6125
52809,78628,489,1219,3.5,1334170450,488,311,4.036144578313253
23768,33743,230,253,4.0,1196304655,229,79,3.458715596330275
40977,59226,386,592,1.0,842610160,385,177,3.4285714285714284
5451,7810,52,8464,4.0,1468051483,51,960,3.51
52622,78400,488,1136,5.0,1112382154,487,286,4.161764705882353
58818,87032,561,96079,3.0,1491091196,560,1180,3.81
63592,94729,599,71535,3.0,1498524922,598,1124,3.8773584905660377
37278,53782,354,8917,2.5,1200953319,353,976,3.46875
66417,99981,610,6711,5.0,1493845008,609,921,4.033783783783784
2963,4253,28,736,2.5,1234516417,27,200,3.321138211382114
64475,96367,603,1193,4.0,953924781,602,294,4.203007518796992
21641,30737,216,616,4.0,975211831,215,185,3.411111111111111
37757,54355,357,3255,3.5,1348611300,356,695,3.466666666666667
52825,78645,489,1291,4.0,1333101440,488,354,4.046428571428572
29362,41971,287,223,2.5,1110231023,286,67,3.855769230769231
5342,7628,51,2916,1.5,1230929500,50,644,3.653409090909091
65014,97492,606,902,5.0,1171326167,605,228,3.8472222222222223
32376,46814,307,434,1.0,1227538408,306,135,3.0346534653465347
41794,60735,391,4034,2.0,1030825954,390,794,3.9
19359,27752,187,27904,4.0,1180301740,186,987,3.6136363636363638
47350,69241,448,3751,3.0,1019126687,447,754,3.551282051282051
21835,31060,217,1036,4.0,955935853,216,259,3.8620689655172415
47799,70679,452,1129,5.0,1019584576,451,285,3.448717948717949
35300,51221,331,3969,5.0,1537158394,330,776,3.4423076923076925
29128,41712,283,608,4.0,901227779,282,183,4.116022099447513
30084,43211,290,318,5.0,974938193,289,101,4.429022082018927
5375,7678,51,4034,5.0,1230929425,50,794,3.9
66134,99518,609,480,3.0,847220907,608,148,3.75
38389,55248,367,1221,4.0,997812715,366,313,4.25968992248062
